<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
GAZP;D;20161111;00:00:00;147.8800000;45394160
GAZP;D;20161114;00:00:00;146.2600000;31632780
GAZP;D;20161115;00:00:00;145.9000000;23657610
GAZP;D;20161116;00:00:00;145.5000000;40872880
GAZP;D;20161117;00:00:00;147.7000000;28322110
GAZP;D;20161118;00:00:00;146.9600000;14636600
GAZP;D;20161121;00:00:00;149.6000000;26156510
GAZP;D;20161122;00:00:00;150.0000000;26476350
GAZP;D;20161123;00:00:00;149.4900000;19319250
GAZP;D;20161124;00:00:00;151.1100000;26207750
GAZP;D;20161125;00:00:00;151.3100000;17894050
GAZP;D;20161128;00:00:00;148.9400000;24390930
GAZP;D;20161129;00:00:00;147.7500000;21135180
GAZP;D;20161130;00:00:00;148.8000000;44322650
GAZP;D;20161201;00:00:00;152.8100000;57446800
GAZP;D;20161202;00:00:00;152.3500000;27070280
GAZP;D;20161205;00:00:00;153.7800000;35063240
GAZP;D;20161206;00:00:00;151.5000000;35477340
GAZP;D;20161207;00:00:00;151.9500000;23401680
GAZP;D;20161208;00:00:00;153.0500000;31360460
GAZP;D;20161209;00:00:00;152.9900000;26721530
GAZP;D;20161212;00:00:00;158.6300000;83754390
GAZP;D;20161213;00:00:00;158.9500000;43170440
GAZP;D;20161214;00:00:00;157.2000000;45516290
GAZP;D;20161215;00:00:00;158.2500000;52342400
GAZP;D;20161216;00:00:00;156.2000000;31667140
GAZP;D;20161219;00:00:00;154.6000000;17549250
GAZP;D;20161220;00:00:00;155.3000000;27856890
GAZP;D;20161221;00:00:00;153.0600000;22587980
GAZP;D;20161222;00:00:00;150.2700000;29725390
GAZP;D;20161223;00:00:00;149.0500000;24962550
GAZP;D;20161226;00:00:00;148.9500000;7009350
GAZP;D;20161227;00:00:00;150.3800000;9642840
GAZP;D;20161228;00:00:00;151.0000000;17016680
GAZP;D;20161229;00:00:00;152.6200000;14803850
GAZP;D;20161230;00:00:00;154.5500000;15709020
GAZP;D;20170103;00:00:00;157.7000000;24739730
GAZP;D;20170104;00:00:00;157.4400000;15488900
GAZP;D;20170105;00:00:00;154.0000000;25440490
GAZP;D;20170106;00:00:00;154.1000000;12306060
GAZP;D;20170109;00:00:00;154.4000000;12914820
GAZP;D;20170110;00:00:00;157.9700000;26095400
GAZP;D;20170111;00:00:00;157.0100000;20651880
GAZP;D;20170112;00:00:00;157.2500000;24015080
GAZP;D;20170113;00:00:00;157.9500000;23314640
GAZP;D;20170116;00:00:00;155.8100000;16946090
GAZP;D;20170117;00:00:00;153.6500000;25891620
GAZP;D;20170118;00:00:00;152.8600000;16206860
GAZP;D;20170119;00:00:00;150.8500000;41950940
