<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
ROSB;D;20160129;00:00:00;46.5000000;140
ROSB;D;20160201;00:00:00;46.5000000;10
ROSB;D;20160202;00:00:00;46.0000000;130
ROSB;D;20160205;00:00:00;46.4000000;30
ROSB;D;20160209;00:00:00;46.5000000;100
ROSB;D;20160210;00:00:00;45.9000000;40
ROSB;D;20160211;00:00:00;46.6000000;230
ROSB;D;20160215;00:00:00;46.5000000;20
ROSB;D;20160216;00:00:00;46.5000000;70
ROSB;D;20160217;00:00:00;45.9000000;920
ROSB;D;20160218;00:00:00;46.8000000;130
ROSB;D;20160219;00:00:00;45.9000000;520
ROSB;D;20160222;00:00:00;47.1000000;60
ROSB;D;20160224;00:00:00;47.9000000;10
ROSB;D;20160225;00:00:00;47.2000000;110
ROSB;D;20160226;00:00:00;46.3000000;60
ROSB;D;20160229;00:00:00;46.6000000;80
ROSB;D;20160301;00:00:00;46.8000000;150
ROSB;D;20160302;00:00:00;46.6000000;100
ROSB;D;20160303;00:00:00;47.8000000;400
ROSB;D;20160304;00:00:00;47.8000000;120
ROSB;D;20160307;00:00:00;48.1000000;2720
ROSB;D;20160309;00:00:00;47.5000000;680
ROSB;D;20160311;00:00:00;47.9000000;850
ROSB;D;20160314;00:00:00;47.9000000;200
ROSB;D;20160315;00:00:00;47.5000000;210
ROSB;D;20160316;00:00:00;48.6000000;720
ROSB;D;20160317;00:00:00;50.1000000;12820
ROSB;D;20160318;00:00:00;47.9000000;1760
ROSB;D;20160321;00:00:00;47.8000000;350
ROSB;D;20160322;00:00:00;48.8000000;370
ROSB;D;20160323;00:00:00;48.5000000;320
ROSB;D;20160324;00:00:00;47.4000000;150
ROSB;D;20160325;00:00:00;47.5000000;110
ROSB;D;20160328;00:00:00;48.0000000;30
ROSB;D;20160329;00:00:00;48.6000000;290
ROSB;D;20160330;00:00:00;48.7000000;220
ROSB;D;20160331;00:00:00;48.6000000;470
ROSB;D;20160401;00:00:00;48.3000000;10
ROSB;D;20160404;00:00:00;48.8000000;50
ROSB;D;20160405;00:00:00;47.8000000;140
ROSB;D;20160406;00:00:00;48.7000000;130
ROSB;D;20160407;00:00:00;47.7000000;60
ROSB;D;20160408;00:00:00;48.9000000;130
ROSB;D;20160411;00:00:00;48.0000000;1000
ROSB;D;20160413;00:00:00;47.1000000;2060
ROSB;D;20160414;00:00:00;47.3000000;270
ROSB;D;20160415;00:00:00;47.8000000;50
ROSB;D;20160418;00:00:00;46.7000000;610
ROSB;D;20160419;00:00:00;47.0000000;90
ROSB;D;20160420;00:00:00;47.0000000;30
ROSB;D;20160421;00:00:00;46.5000000;1360
ROSB;D;20160422;00:00:00;46.6000000;1520
ROSB;D;20160426;00:00:00;46.7000000;60
ROSB;D;20160427;00:00:00;47.2000000;230
ROSB;D;20160428;00:00:00;46.3000000;260
ROSB;D;20160429;00:00:00;46.6000000;20
ROSB;D;20160504;00:00:00;46.0000000;30
ROSB;D;20160505;00:00:00;46.5000000;30
ROSB;D;20160506;00:00:00;47.4000000;90
ROSB;D;20160510;00:00:00;46.7000000;880
ROSB;D;20160511;00:00:00;46.9000000;340
ROSB;D;20160512;00:00:00;46.3000000;70
ROSB;D;20160516;00:00:00;46.0000000;1340
ROSB;D;20160517;00:00:00;47.0000000;1030
ROSB;D;20160518;00:00:00;46.0000000;40
ROSB;D;20160519;00:00:00;46.9000000;120
ROSB;D;20160520;00:00:00;46.9000000;270
ROSB;D;20160523;00:00:00;47.0000000;350
ROSB;D;20160524;00:00:00;46.2000000;180
ROSB;D;20160525;00:00:00;46.9000000;130
ROSB;D;20160526;00:00:00;46.1000000;100
ROSB;D;20160527;00:00:00;47.4000000;20
ROSB;D;20160530;00:00:00;47.4000000;540
ROSB;D;20160531;00:00:00;47.3000000;20
