<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
DSKY;D;20180817;00:00:00;84.8500000;267210
DSKY;D;20180820;00:00:00;85.1000000;65900
DSKY;D;20180821;00:00:00;87.6500000;328820
DSKY;D;20180822;00:00:00;89.4000000;232280
DSKY;D;20180823;00:00:00;88.5000000;320450
DSKY;D;20180824;00:00:00;89.4500000;263450
DSKY;D;20180827;00:00:00;89.4500000;82070
DSKY;D;20180828;00:00:00;90.0000000;150200
DSKY;D;20180829;00:00:00;90.3000000;189900
DSKY;D;20180830;00:00:00;90.4500000;131650
DSKY;D;20180831;00:00:00;90.0000000;76090
DSKY;D;20180903;00:00:00;90.9000000;108750
DSKY;D;20180904;00:00:00;90.4500000;110480
DSKY;D;20180905;00:00:00;91.9500000;1097190
DSKY;D;20180906;00:00:00;91.5000000;295610
DSKY;D;20180907;00:00:00;92.6500000;382180
DSKY;D;20180910;00:00:00;91.7500000;518890
DSKY;D;20180911;00:00:00;92.1500000;307320
DSKY;D;20180912;00:00:00;92.8000000;247860
DSKY;D;20180913;00:00:00;92.5000000;83770
DSKY;D;20180914;00:00:00;92.8500000;95060
DSKY;D;20180917;00:00:00;92.8000000;126440
DSKY;D;20180918;00:00:00;93.5500000;496090
DSKY;D;20180919;00:00:00;93.4000000;410500
DSKY;D;20180920;00:00:00;92.9000000;174060
DSKY;D;20180921;00:00:00;95.0000000;905160
DSKY;D;20180924;00:00:00;93.2500000;344000
DSKY;D;20180925;00:00:00;93.3500000;148070
DSKY;D;20180926;00:00:00;93.4000000;145140
DSKY;D;20180927;00:00:00;92.7500000;289690
DSKY;D;20180928;00:00:00;93.0000000;172020
DSKY;D;20181001;00:00:00;93.2000000;75900
DSKY;D;20181002;00:00:00;91.9500000;108620
DSKY;D;20181003;00:00:00;92.0000000;163850
DSKY;D;20181004;00:00:00;91.2000000;192870
DSKY;D;20181005;00:00:00;90.3000000;363660
DSKY;D;20181008;00:00:00;90.6000000;40330
DSKY;D;20181009;00:00:00;90.5000000;200330
DSKY;D;20181010;00:00:00;91.0500000;120620
DSKY;D;20181011;00:00:00;90.2500000;144060
DSKY;D;20181012;00:00:00;90.2000000;191160
DSKY;D;20181015;00:00:00;90.7500000;200620
DSKY;D;20181016;00:00:00;90.8000000;195490
DSKY;D;20181017;00:00:00;89.9500000;532830
DSKY;D;20181018;00:00:00;89.5000000;176970
DSKY;D;20181019;00:00:00;88.6500000;187640
DSKY;D;20181022;00:00:00;85.9000000;158420
DSKY;D;20181023;00:00:00;86.2500000;211960
DSKY;D;20181024;00:00:00;87.0000000;623900
DSKY;D;20181025;00:00:00;86.3500000;54830
DSKY;D;20181026;00:00:00;87.8500000;231260
DSKY;D;20181029;00:00:00;87.6500000;237320
DSKY;D;20181030;00:00:00;88.2000000;220950
DSKY;D;20181031;00:00:00;89.5000000;235270
DSKY;D;20181101;00:00:00;90.3800000;216890
DSKY;D;20181102;00:00:00;90.7600000;296480
DSKY;D;20181106;00:00:00;90.5000000;193580
DSKY;D;20181107;00:00:00;90.3000000;122240
DSKY;D;20181108;00:00:00;90.8000000;401680
DSKY;D;20181109;00:00:00;90.3800000;213040
DSKY;D;20181112;00:00:00;91.0000000;146860
DSKY;D;20181113;00:00:00;90.6600000;337650
DSKY;D;20181114;00:00:00;90.6200000;64140
DSKY;D;20181115;00:00:00;90.3200000;104240
DSKY;D;20181116;00:00:00;90.0000000;93230
DSKY;D;20181119;00:00:00;90.3600000;80130
DSKY;D;20181120;00:00:00;89.9800000;63230
DSKY;D;20181121;00:00:00;89.8200000;145870
DSKY;D;20181122;00:00:00;89.8800000;131400
DSKY;D;20181123;00:00:00;89.3400000;86350
DSKY;D;20181126;00:00:00;89.6200000;125730
DSKY;D;20181127;00:00:00;89.8600000;45380
DSKY;D;20181128;00:00:00;92.5200000;635560
DSKY;D;20181129;00:00:00;92.9200000;389390
DSKY;D;20181130;00:00:00;93.5000000;246130
DSKY;D;20181203;00:00:00;92.9200000;799270
DSKY;D;20181204;00:00:00;93.0200000;530020
DSKY;D;20181205;00:00:00;92.9200000;288950
DSKY;D;20181206;00:00:00;93.1000000;267120
DSKY;D;20181207;00:00:00;93.5000000;1309230
DSKY;D;20181210;00:00:00;93.4000000;416710
DSKY;D;20181211;00:00:00;93.2000000;268480
DSKY;D;20181212;00:00:00;93.9400000;327190
DSKY;D;20181213;00:00:00;93.8400000;386240
DSKY;D;20181214;00:00:00;93.1600000;205570
DSKY;D;20181217;00:00:00;92.9600000;219230
DSKY;D;20181218;00:00:00;92.6000000;225080
DSKY;D;20181219;00:00:00;93.0000000;414240
DSKY;D;20181220;00:00:00;92.8800000;213190
