<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
VTBR;D;20160525;00:00:00;0.0699000;15607120000
VTBR;D;20160526;00:00:00;0.0700000;17711800000
VTBR;D;20160527;00:00:00;0.0692200;8076410000
VTBR;D;20160530;00:00:00;0.0698700;6417650000
VTBR;D;20160531;00:00:00;0.0684000;15233270000
VTBR;D;20160601;00:00:00;0.0683200;12630280000
VTBR;D;20160602;00:00:00;0.0679200;8139920000
VTBR;D;20160603;00:00:00;0.0684000;11160540000
VTBR;D;20160606;00:00:00;0.0695000;9258140000
VTBR;D;20160607;00:00:00;0.0703000;14712190000
VTBR;D;20160608;00:00:00;0.0720000;17449620000
VTBR;D;20160609;00:00:00;0.0730000;27773340000
VTBR;D;20160610;00:00:00;0.0728000;24269580000
VTBR;D;20160614;00:00:00;0.0710000;27494020000
VTBR;D;20160615;00:00:00;0.0701300;19089700000
VTBR;D;20160616;00:00:00;0.0692000;17516890000
VTBR;D;20160617;00:00:00;0.0690000;13196740000
VTBR;D;20160620;00:00:00;0.0699900;5855430000
VTBR;D;20160621;00:00:00;0.0701800;6169070000
VTBR;D;20160622;00:00:00;0.0690000;9007650000
VTBR;D;20160623;00:00:00;0.0695000;5574130000
VTBR;D;20160624;00:00:00;0.0687800;15807830000
VTBR;D;20160627;00:00:00;0.0670000;8713380000
VTBR;D;20160628;00:00:00;0.0676300;10341590000
VTBR;D;20160629;00:00:00;0.0687000;7488910000
VTBR;D;20160630;00:00:00;0.0680000;10217480000
VTBR;D;20160701;00:00:00;0.0673500;6757370000
VTBR;D;20160704;00:00:00;0.0673900;4493750000
VTBR;D;20160705;00:00:00;0.0670100;3583160000
VTBR;D;20160706;00:00:00;0.0672300;5450230000
VTBR;D;20160707;00:00:00;0.0680500;15040380000
VTBR;D;20160708;00:00:00;0.0681900;7138830000
VTBR;D;20160711;00:00:00;0.0688900;6734370000
VTBR;D;20160712;00:00:00;0.0690500;8523530000
VTBR;D;20160713;00:00:00;0.0675000;12091060000
VTBR;D;20160714;00:00:00;0.0684900;6716520000
VTBR;D;20160715;00:00:00;0.0683200;6858440000
VTBR;D;20160718;00:00:00;0.0687500;7168610000
VTBR;D;20160719;00:00:00;0.0676000;18744530000
VTBR;D;20160720;00:00:00;0.0669000;7330610000
VTBR;D;20160721;00:00:00;0.0675900;4005100000
VTBR;D;20160722;00:00:00;0.0671100;3578710000
VTBR;D;20160725;00:00:00;0.0679400;5470750000
VTBR;D;20160726;00:00:00;0.0677100;4664190000
VTBR;D;20160727;00:00:00;0.0685000;5148040000
VTBR;D;20160728;00:00:00;0.0681800;5044510000
VTBR;D;20160729;00:00:00;0.0674100;8038810000
VTBR;D;20160801;00:00:00;0.0669200;6040630000
VTBR;D;20160802;00:00:00;0.0671900;8816560000
VTBR;D;20160803;00:00:00;0.0671600;3996420000
VTBR;D;20160804;00:00:00;0.0684000;11250750000
VTBR;D;20160805;00:00:00;0.0676200;12715990000
